6.669548495650748,1.8551662659437373,-1
8.001502912066004,8.66211839271789,1
5.152011475106738,9.146591730124356,1
5.209564320762029,4.839483608203999,-1
7.953811171555011,0.32597565448999277,-1
3.6493257369311474,1.6273183424291326,-1
0.5703510598953399,6.623427842383545,1
8.062979365604924,5.7312520450995486,-1
6.233904956222079,4.781497611889053,-1
1.0562619736745282,9.792770163399853,1
8.625839095723432,0.7443876381586456,-1
1.586572112774377,0.010601964415408727,-1
4.950292443312321,9.352764963541546,1
2.717785310705141,7.374100756622902,1
1.1030618969500672,4.42886624319574,1
5.908808599009184,9.531477999105732,1
3.3290429974668543,4.700009941075826,1
4.171281505815986,6.818028212876438,1
3.4092518914758765,9.900432100828958,1
8.7711229658102,7.364952071550743,-1
9.892488299492555,1.1746827328281018,-1
5.469000099529742,9.198362042075242,1
7.25499929056917,3.3034617070962122,-1
5.699760959342809,8.699752561796167,1
9.221001069853354,3.437203592939071,-1
6.877580222996799,1.671066229446787,-1
8.218799088858507,6.084647092220442,-1
5.435689963983169,2.416823632553303,-1
5.2950322697313466,0.07269438200066314,-1
4.287107734398393,0.5824032532755163,-1
1.3331262949076716,1.9441226816851465,-1
8.410784568674663,2.2257157189309074,-1
8.378795872423225,1.4522059830498646,-1
8.17557299838746,5.931527917704842,-1
6.429172837415711,9.119451808386065,1
8.926602929320529,3.7792625856419626,-1
3.6068031325479986,9.40278806003171,1
2.938976849684577,9.622345916581473,1
6.865892460987425,3.5881240152713865,-1
9.747179460112731,1.3536074690991373,-1
5.9181238341446285,6.143999027128953,1
1.1117943553722587,4.766140123071603,1
8.828389136060792,1.9431712044001037,-1
5.552513561797418,3.0735393221323184,-1
2.8730338473461536,5.517405960740421,1
9.352067410739123,5.316858121833871,-1
0.7347105383992181,5.928601118728739,1
6.458342702935839,9.862706104869321,1
1.74895757651658,6.871559745430068,1
2.9987318108645757,7.632495575913024,1
4.856425455669585,6.425798721354237,1
0.6820684288983359,1.5148069372598516,-1
1.9489535932653923,9.895052488732192,1
2.149137474536944,7.445392044907462,1
7.143426253343824,5.795903392971081,-1
4.379831833943705,0.8319304956363494,-1
6.180421546081385,1.6081120528258497,-1
9.356608650742318,5.367414592748336,-1
